"ANIMAL_TYPE","DATECANCELLED","DATEINVTDONE","DATETIMECLOSED","DATETIMEINIT","HOUSE_NUMBER","NEIGHBORHOOD","PLAIN_ENGLISH_NAME_FOR_PROBLEMCODE","PRJCOMPLETEDATE","PROBLEMCODE","REQUESTID","SRX","SRY","STATUS","STREET","WARD" 
"","","2017-05-24 11:05:15.687","2017-05-24 11:05:15.687","2017-03-27 09:05:09.067","","43","Animal Bite","2017-04-03 00:00:00.0","Animal Bite","950907","","","CLOSED","","04"
"","","2017-06-22 12:13:53.32","2017-06-22 12:13:53.32","2017-05-03 08:23:22.487","","56","Animal Bite","2017-05-10 00:00:00.0","Animal Bite","963180","","","CLOSED","","12"
"","","2017-12-22 13:55:39.573","2017-12-22 13:55:39.573","2017-05-03 09:28:22.763","","05","Animal Bite","2017-05-10 00:00:00.0","Animal Bite","963226","","","CLOSED","","02"
"","","2017-05-04 15:03:11.0","2017-05-04 15:04:20.22","2017-05-04 11:44:53.72","","15","Animal Bite","2017-05-11 00:00:00.0","Animal Bite","963723","","","CLOSED","","06"
"","","2017-12-22 14:01:34.56","2017-12-22 14:01:34.56","2017-05-08 09:45:32.883","","74","Animal Bite","2017-05-15 00:00:00.0","Animal Bite","964646","","","CLOSED","","13"
"","","2017-06-19 15:01:46.4","2017-06-19 15:01:46.4","2017-05-09 11:39:50.247","","30","Animal Bite","2017-05-16 00:00:00.0","Animal Bite","965497","","","CLOSED","","07"
"","","2017-12-22 14:03:42.81","2017-12-22 14:03:42.81","2017-05-09 11:56:07.88","","69","Animal Bite","2017-05-16 00:00:00.0","Animal Bite","965513","","","CLOSED","","12"
"","","2017-12-22 12:42:48.73","2017-12-22 12:42:48.73","2017-04-14 16:24:14.837","","04","Animal Bite","2017-04-21 00:00:00.0","Animal Bite","957312","","","CLOSED","","02"
"","","2018-02-07 07:47:00.0","2018-03-12 07:54:07.7","2018-01-19 10:22:06.007","","06","Animal Bite","2018-01-26 00:00:00.0","Animal Bite","1054216","","","CLOSED","","02"
"","","2018-02-13 07:13:00.0","2018-03-13 07:15:40.217","2018-01-22 08:08:10.45","","05","Animal Bite","2018-01-29 00:00:00.0","Animal Bite","1054692","","","CLOSED","","02"
"","","2018-01-22 07:04:00.0","2018-03-13 07:05:58.657","2018-01-22 08:13:43.0","","14","Animal Bite","2018-01-29 00:00:00.0","Animal Bite","1054701","","","CLOSED","","05"
"","","2020-03-17 12:30:31.88","2020-03-17 12:30:31.88","2018-01-22 15:29:56.0","","78","Animal Bite","2018-01-29 00:00:00.0","Animal Bite","1055045","","","CLOSED","","13"
"","","2020-04-22 15:44:40.753","2020-04-22 15:44:40.753","2018-03-06 09:56:16.0","","17","Animal Bite","2018-03-13 00:00:00.0","Animal Bite","1068227","","","CLOSED","","03"
"","","2020-04-23 13:30:53.607","2020-04-23 13:30:53.607","2018-03-06 15:33:16.0","","30","Animal Bite","2018-03-13 00:00:00.0","Animal Bite","1068507","","","CLOSED","","07"
"","","2018-03-29 11:06:38.427","2018-03-29 11:06:38.427","2018-03-06 15:45:55.997","","38","Animal Bite","2018-03-13 00:00:00.0","Animal Bite","1068513","","","CLOSED","","09"
"","","2020-05-14 16:40:07.447","2020-05-14 16:40:07.447","2018-03-08 08:16:44.0","","","Animal Bite","2018-03-15 00:00:00.0","Animal Bite","1069063","","","CLOSED","","05"
"","","2017-11-16 09:52:00.0","2017-12-23 09:52:58.177","2017-11-16 16:23:59.073","","15","Animal Bite","2017-11-23 00:00:00.0","Animal Bite","1037943","","","CLOSED","","06"
"","","2019-05-07 17:56:13.517","2019-05-07 17:56:13.517","2017-11-20 09:43:04.22","","69","Animal Bite","2017-11-27 00:00:00.0","Animal Bite","1038693","","","CLOSED","","12"
"","","2017-11-22 09:25:00.0","2017-12-23 09:27:46.977","2017-11-21 15:58:15.4","","09","Animal Bite","2017-11-28 00:00:00.0","Animal Bite","1039364","","","CLOSED","","04"
"","","2018-02-20 07:16:00.0","2018-03-13 07:17:35.167","2018-01-25 16:02:39.183","","06","Animal Bite","2018-02-01 00:00:00.0","Animal Bite","1056246","","","CLOSED","","02"
"","","2018-03-23 13:00:00.0","2019-05-30 10:08:07.913","2018-01-29 15:05:10.0","","15","Animal Bite","2018-02-05 00:00:00.0","Animal Bite","1057121","","","CLOSED","","06"
"","","2018-03-19 09:16:13.0","2018-03-19 09:18:19.603","2018-03-17 12:34:22.0","","16","Animal Bite","2018-03-26 00:00:00.0","Animal Bite","1072340","","","CLOSED","","03"
"","","2019-06-24 11:19:23.91","2019-06-24 11:19:23.91","2018-03-19 10:35:21.0","","02","Animal Bite","2018-03-26 00:00:00.0","Animal Bite","1072530","","","CLOSED","","01"
"","","2020-05-14 16:45:52.053","2020-05-14 16:45:52.053","2018-03-21 07:56:52.0","","23","Animal Bite","2018-03-28 00:00:00.0","Animal Bite","1073259","","","CLOSED","","08"
"","","2017-12-21 00:00:00.0","2018-02-15 11:19:47.557","2017-12-11 12:21:35.217","","41","Animal Bite","2017-12-18 00:00:00.0","Animal Bite","1044660","","","CLOSED","","04"
"","","2020-03-17 16:25:19.98","2020-03-17 16:25:19.98","2017-12-18 07:55:53.0","","41","Animal Bite","2017-12-25 00:00:00.0","Animal Bite","1046297","","","CLOSED","","04"
"","","2017-12-18 12:00:00.0","2018-03-22 14:47:12.763","2017-12-18 12:06:58.703","","04","Animal Bite","2017-12-25 00:00:00.0","Animal Bite","1046470","","","CLOSED","","02"
"","","2018-01-09 17:15:00.0","2018-03-22 17:16:29.117","2017-12-20 14:09:13.677","","04","Animal Bite","2017-12-27 00:00:00.0","Animal Bite","1047255","","","CLOSED","","01"
"","","2018-05-11 08:54:00.0","2018-07-06 09:01:04.44","2018-04-27 08:13:08.747","","56","Animal Bite","2018-05-04 00:00:00.0","Animal Bite","1085489","","","CLOSED","","12"
"","","2018-04-27 09:30:00.0","2018-05-17 09:35:35.793","2018-04-27 11:13:21.963","","06","Animal Bite","2018-05-04 00:00:00.0","Animal Bite","1085677","","","CLOSED","","02"
"Dog","","2020-05-08 15:12:10.62","2020-05-08 15:12:10.62","2018-04-30 12:19:19.0","","73","Animal Bite","2018-05-07 00:00:00.0","Animal Bite","1086362","-10046061.47668570","4681467.34955400","CLOSED","NORTHCREST LN & VERONICA AVE","13"
"","","2020-04-23 14:08:37.697","2020-04-23 14:08:37.697","2018-05-01 08:33:06.0","","43","Animal Bite","2018-05-08 00:00:00.0","Animal Bite","1086613","","","CLOSED","","04"
"","","2018-07-11 10:56:20.71","2018-07-11 10:56:20.71","2018-05-02 10:07:45.113","","74","Animal Bite","2018-05-09 00:00:00.0","Animal Bite","1087155","","","CLOSED","","13"
"","","2018-06-04 11:38:00.0","2018-10-04 11:39:56.283","2018-05-30 12:05:56.397","","74","Animal Bite","2018-06-06 00:00:00.0","Animal Bite","1098837","","","CLOSED","","12"
"","","2018-06-11 00:00:00.0","2019-05-01 10:40:31.34","2018-05-30 16:48:02.0","","77","Animal Bite","2018-06-06 00:00:00.0","Animal Bite","1099112","","","CLOSED","","11"
"","","2020-04-23 14:14:48.66","2020-04-23 14:14:48.66","2018-06-05 08:26:41.0","","11","Animal Bite","2018-06-12 00:00:00.0","Animal Bite","1101084","","","CLOSED","","04"
"","","2020-04-22 15:42:39.703","2020-04-22 15:42:39.703","2018-02-06 10:22:04.0","","19","Animal Bite","2018-02-13 00:00:00.0","Animal Bite","1059310","","","CLOSED","","07"
"Dog","","2018-02-22 07:34:00.0","2018-03-13 07:35:51.597","2018-02-07 15:27:33.78","","16","Animal Bite","2018-02-14 00:00:00.0","Animal Bite","1059740","-10045978.43298510","4662089.62056520","CLOSED","S GRAND AVE & GASCONADE ST","03"
"","","2020-03-17 16:36:40.06","2020-03-17 16:36:40.06","2018-02-09 08:27:47.0","","39","Animal Bite","2018-02-16 00:00:00.0","Animal Bite","1060240","","","CLOSED","","09"
"","","2018-04-03 09:00:00.0","2019-05-30 14:28:03.657","2018-03-21 16:16:30.0","","12","Animal Bite","2018-03-28 00:00:00.0","Animal Bite","1073596","","","CLOSED","","05"
"","","2018-04-04 15:56:00.0","2018-04-06 00:00:00.0","2018-03-30 13:21:19.11","","39","Animal Bite","2018-04-06 00:00:00.0","Animal Bite","1076305","","","CLOSED","","09"
"","","2018-04-30 10:10:00.0","2018-05-17 10:11:01.34","2018-04-30 10:58:47.453","","41","Animal Bite","2018-05-07 00:00:00.0","Animal Bite","1086304","","","CLOSED","","04"
"","","2020-03-17 12:42:19.283","2020-03-17 12:42:19.283","2018-05-03 10:15:24.0","","52","Animal Bite","2018-05-10 00:00:00.0","Animal Bite","1087751","","","CLOSED","","12"
"","","2018-05-03 16:47:00.0","2018-05-23 16:51:29.567","2018-05-03 11:19:36.95","","01","Animal Bite","2018-05-10 00:00:00.0","Animal Bite","1087794","","","CLOSED","","01"
"","","2020-03-17 12:36:16.063","2020-03-17 12:36:16.063","2018-06-04 16:34:06.0","","50","Animal Bite","2018-06-11 00:00:00.0","Animal Bite","1100965","","","CLOSED","","13"
"","","2019-05-01 12:00:00.0","2019-05-01 13:14:04.36","2018-06-06 08:18:22.0","","14","Animal Bite","2018-06-13 00:00:00.0","Animal Bite","1101664","","","CLOSED","","05"
"","","2018-07-05 00:00:00.0","2019-05-01 11:32:12.133","2018-07-05 13:42:23.0","","74","Animal Bite","2018-07-12 00:00:00.0","Animal Bite","1114108","","","CLOSED","","13"
"","","2020-03-17 13:45:17.57","2020-03-17 13:45:17.57","2018-07-09 15:03:15.0","","38","Animal Bite","2018-07-16 00:00:00.0","Animal Bite","1115608","","","CLOSED","","09"
"","","2018-08-09 18:00:00.0","2018-10-23 18:03:37.477","2018-07-09 15:09:19.22","","55","Animal Bite","2018-07-16 00:00:00.0","Animal Bite","1115618","","","CLOSED","","12"
"","","2020-04-23 13:34:21.73","2020-04-23 13:34:21.73","2018-04-16 08:03:27.0","","56","Animal Bite","2018-04-23 00:00:00.0","Animal Bite","1081310","","","CLOSED","","12"
"","","","2018-04-23 00:00:00.0","2018-04-16 12:03:18.313","","27","Animal Bite","2018-04-23 00:00:00.0","Animal Bite","1081526","","","CLOSED","","06"
"","","2018-04-26 10:42:00.0","2018-05-16 10:45:57.993","2018-04-20 13:01:44.017","","09","Animal Bite","2018-04-27 00:00:00.0","Animal Bite","1083409","","","CLOSED","","04"
"","","2020-04-23 13:38:01.33","2020-04-23 13:38:01.33","2018-04-23 16:33:01.0","","17","Animal Bite","2018-04-30 00:00:00.0","Animal Bite","1084054","","","CLOSED","","03"
"Dog","","2018-05-07 16:33:00.0","2018-05-01 00:00:00.0","2018-04-24 09:53:44.053","","16","Animal Bite","2018-05-01 00:00:00.0","Animal Bite","1084184","-10045326.83230430","4662508.64151560","CLOSED","S COMPTON AVE & KEOKUK ST","03"
"","","2020-05-06 10:52:45.207","2020-05-06 10:52:45.207","2018-05-24 12:52:26.0","","01","Animal Bite","2018-05-31 00:00:00.0","Animal Bite","1096781","","","CLOSED","","01"
"","","2020-04-23 14:13:43.843","2020-04-23 14:13:43.843","2018-05-24 13:43:50.0","","04","Animal Bite","2018-05-31 00:00:00.0","Animal Bite","1096806","","","CLOSED","","01"
"","","2018-06-12 00:00:00.0","2019-05-01 10:54:42.03","2018-05-25 16:01:22.0","","21","Animal Bite","2018-06-01 00:00:00.0","Animal Bite","1097517","","","CLOSED","","08"
"","","2018-06-11 00:00:00.0","2019-05-01 09:58:46.2","2018-05-29 09:46:37.0","","31","Animal Bite","2018-06-05 00:00:00.0","Animal Bite","1098014","","","CLOSED","","07"
"","","2018-04-30 12:00:00.0","2018-05-15 10:46:31.28","2018-02-20 14:54:03.943","","07","Animal Bite","2018-02-27 00:00:00.0","Animal Bite","1063175","","","CLOSED","","05"
"","","2018-02-21 10:19:00.0","2018-03-23 10:21:26.543","2018-02-20 15:12:44.53","","06","Animal Bite","2018-02-27 00:00:00.0","Animal Bite","1063186","","","CLOSED","","02"
"","","2020-04-22 15:43:47.517","2020-04-22 15:43:47.517","2018-02-26 16:34:34.0","","30","Animal Bite","2018-03-05 00:00:00.0","Animal Bite","1065487","","","CLOSED","","07"
"","","2018-04-04 12:16:00.0","2018-05-04 12:23:37.747","2018-04-04 08:33:02.863","","69","Animal Bite","2018-04-11 00:00:00.0","Animal Bite","1077387","","","CLOSED","","12"
"","","2018-05-22 12:00:00.0","2018-08-03 07:36:51.333","2018-04-04 10:44:13.977","","05","Animal Bite","2018-04-11 00:00:00.0","Animal Bite","1077475","","","CLOSED","","02"
"","","2018-04-11 16:11:00.0","2018-05-17 16:13:42.923","2018-04-05 11:21:21.927","","28","Animal Bite","2018-04-12 00:00:00.0","Animal Bite","1077979","","","CLOSED","","07"
"","","2017-12-22 12:46:33.813","2017-12-22 12:46:33.813","2017-04-18 08:16:08.153","","16","Animal Bite","2017-04-25 00:00:00.0","Animal Bite","957970","","","CLOSED","","06"
"","","2017-12-22 14:26:04.7","2017-12-22 14:26:04.7","2017-05-18 14:05:48.323","","29","Animal Bite","2017-05-25 00:00:00.0","Animal Bite","970048","","","CLOSED","","07"
"","","2017-12-22 14:26:58.0","2018-03-22 15:08:38.113","2017-05-18 14:57:24.443","","27","Animal Bite","2017-05-25 00:00:00.0","Animal Bite","970090","","","CLOSED","","06"
"","","2017-12-22 14:27:43.26","2017-12-22 14:27:43.26","2017-05-22 08:39:07.4","","14","Animal Bite","2017-05-29 00:00:00.0","Animal Bite","970933","","","CLOSED","","05"
"","","2018-01-05 17:04:26.66","2018-01-05 17:04:26.66","2017-06-22 11:03:23.07","","76","Animal Bite","2017-06-29 00:00:00.0","Animal Bite","984038","","","CLOSED","","13"
"","","2017-12-22 14:35:32.377","2017-12-22 14:35:32.377","2017-05-30 08:45:33.383","","05","Animal Bite","2017-06-06 00:00:00.0","Animal Bite","974022","","","CLOSED","","02"
"","","2017-12-22 14:43:50.61","2017-12-22 14:43:50.61","2017-05-31 10:16:18.497","","04","Animal Bite","2017-06-07 00:00:00.0","Animal Bite","974735","","","CLOSED","","02"
"","","2017-12-22 14:45:39.357","2017-12-22 14:45:39.357","2017-05-31 11:35:22.85","","76","Animal Bite","2017-06-07 00:00:00.0","Animal Bite","974831","","","CLOSED","","13"
"","","2017-12-22 14:46:19.503","2017-12-22 14:46:19.503","2017-05-31 15:42:52.017","","22","Animal Bite","2017-06-07 00:00:00.0","Animal Bite","975032","","","CLOSED","","08"
"","","2018-01-05 17:08:10.827","2018-01-05 17:08:10.827","2017-06-26 14:41:33.27","","02","Animal Bite","2017-07-03 00:00:00.0","Animal Bite","985657","","","CLOSED","","01"
"","","2017-05-11 07:38:00.0","2017-12-04 07:39:54.26","2017-04-27 13:55:14.58","","41","Animal Bite","2017-05-04 00:00:00.0","Animal Bite","961461","","","CLOSED","","04"
"","","2017-12-22 13:49:48.57","2017-12-22 13:49:48.57","2017-04-28 12:53:34.38","","08","Animal Bite","2017-05-05 00:00:00.0","Animal Bite","961858","","","CLOSED","","02"
"","","2017-07-24 10:49:12.0","2017-07-24 10:49:12.247","2017-06-07 08:20:28.17","","18","Animal Bite","2017-06-14 00:00:00.0","Animal Bite","977488","","","CLOSED","","08"
"","","2018-01-05 16:48:25.073","2018-01-05 16:48:25.073","2017-06-07 14:22:44.963","","69","Animal Bite","2017-06-14 00:00:00.0","Animal Bite","977877","","","CLOSED","","11"
"","","2018-01-05 16:26:12.01","2018-01-05 16:26:12.01","2017-06-12 08:47:37.203","","04","Animal Bite","2017-06-19 00:00:00.0","Animal Bite","979233","","","CLOSED","","01"
"","","2020-04-17 16:41:00.597","2020-04-17 16:41:00.597","2017-08-28 08:28:57.0","","01","Animal Bite","2017-09-04 00:00:00.0","Animal Bite","1009977","","","CLOSED","","03"
"","","2019-05-08 14:21:36.393","2019-05-08 14:21:36.393","2017-08-28 12:44:55.503","","07","Animal Bite","2017-09-04 00:00:00.0","Animal Bite","1010275","","","CLOSED","","05"
"","","2017-08-28 09:05:00.0","2017-11-21 09:05:29.54","2017-08-28 16:05:59.527","","08","Animal Bite","2017-09-04 00:00:00.0","Animal Bite","1010458","","","CLOSED","","02"
"","","2017-10-02 10:06:00.0","2017-12-10 10:06:53.517","2017-10-02 16:01:17.177","","05","Animal Bite","2017-10-09 00:00:00.0","Animal Bite","1023154","","","CLOSED","","01"
"","","2017-10-09 08:15:00.0","2017-12-10 08:17:08.83","2017-10-09 12:31:32.003","","05","Animal Bite","2017-10-16 00:00:00.0","Animal Bite","1025309","","","CLOSED","","02"
"","","2019-05-07 17:56:12.937","2019-05-07 17:56:12.937","2017-07-03 08:33:40.963","","30","Animal Bite","2017-07-10 00:00:00.0","Animal Bite","988084","","","CLOSED","","07"
"","","2017-07-17 17:39:00.0","2017-12-11 17:40:43.723","2017-07-17 16:37:31.0","","02","Animal Bite","2017-07-24 00:00:00.0","Animal Bite","993931","","","CLOSED","","01"
"Dog","","2017-07-18 09:39:28.0","2017-07-18 09:39:38.303","2017-07-18 09:36:48.0","","53","Animal Bite","2017-07-25 00:00:00.0","Animal Bite","994104","-10048088.50477790","4671887.23626300","CLOSED","DELMAR BLVD & N KINGSHIGHWAY BLVD","10"
"","","2020-04-09 13:46:50.387","2020-04-09 13:46:50.387","2017-07-18 11:22:44.0","","25","Animal Bite","2017-07-25 00:00:00.0","Animal Bite","994214","","","CLOSED","","07"
"","","2020-04-09 13:53:38.82","2020-04-09 13:53:38.82","2017-08-10 14:21:51.0","","35","Animal Bite","2017-08-17 00:00:00.0","Animal Bite","1003911","","","CLOSED","","08"
"","","2019-05-07 17:56:13.14","2019-05-07 17:56:13.14","2017-08-17 09:11:03.163","","71","Animal Bite","2017-08-24 00:00:00.0","Animal Bite","1006333","","","CLOSED","","12"
"","","2019-05-08 14:21:36.567","2019-05-08 14:21:36.567","2017-09-12 08:17:35.393","","12","Animal Bite","2017-09-19 00:00:00.0","Animal Bite","1015510","","","CLOSED","","05"
"","","2020-04-17 16:50:50.273","2020-04-17 16:50:50.273","2017-09-14 11:31:00.0","","51","Animal Bite","2017-09-21 00:00:00.0","Animal Bite","1016879","","","CLOSED","","10"
"","","2020-04-23 14:09:56.593","2020-04-23 14:09:56.593","2018-05-15 08:15:43.0","","04","Animal Bite","2018-05-22 00:00:00.0","Animal Bite","1092107","","","CLOSED","","01"
"","","2019-05-01 13:20:23.0","2019-05-01 13:24:16.613","2018-05-15 15:18:23.0","","06","Animal Bite","2018-05-22 00:00:00.0","Animal Bite","1092529","","","CLOSED","","02"
"","","2020-04-23 14:15:35.617","2020-04-23 14:15:35.617","2018-06-19 11:19:26.0","","05","Animal Bite","2018-06-26 00:00:00.0","Animal Bite","1107216","","","CLOSED","","01"
"Dog","","2018-07-30 07:09:00.0","2018-10-28 07:20:18.747","2018-07-30 11:54:02.883","","30","Animal Bite","2018-08-06 00:00:00.0","Animal Bite","1125577","-10045348.69096700","4664010.08859680","CLOSED","GRAVOIS AVE & LOUISIANA AVE","07"
"","","2019-06-19 10:31:27.577","2019-06-19 10:31:27.577","2018-08-02 14:05:24.0","","51","Animal Bite","2018-08-09 00:00:00.0","Animal Bite","1127348","","","CLOSED","","10"
"","","2020-03-17 16:28:47.167","2020-03-17 16:28:47.167","2018-08-07 08:19:59.0","","30","Animal Bite","2018-08-14 00:00:00.0","Animal Bite","1128697","","","CLOSED","","07"
"","","2018-08-13 18:14:00.0","2018-10-23 18:17:54.163","2018-08-10 12:57:08.06","","21","Animal Bite","2018-08-17 00:00:00.0","Animal Bite","1130444","","","CLOSED","","08"
"","","2018-08-21 17:24:00.0","2018-11-28 17:27:12.877","2018-08-12 11:03:16.0","","","Animal Bite","2018-08-20 00:00:00.0","Animal Bite","1130764","","","CLOSED","","12"
"","","2018-09-11 17:39:00.0","2018-10-12 17:41:09.98","2018-09-10 16:09:53.92","","15","Animal Bite","2018-09-17 00:00:00.0","Animal Bite","1141605","","","CLOSED","","06"
"","","2018-09-12 00:00:00.0","2019-03-07 11:16:13.473","2018-09-10 16:23:32.0","","24","Animal Bite","2018-09-17 00:00:00.0","Animal Bite","1141616","","","CLOSED","","07"
"","","2020-05-14 16:52:52.09","2020-05-14 16:52:52.09","2018-08-13 08:58:20.0","","15","Animal Bite","2018-08-20 00:00:00.0","Animal Bite","1130892","","","CLOSED","","06"
"","","2018-08-21 12:42:00.0","2019-05-01 10:01:38.36","2018-08-14 08:59:20.0","","41","Animal Bite","2018-08-21 00:00:00.0","Animal Bite","1131421","","","CLOSED","","04"
"","","2020-05-14 16:54:10.733","2020-05-14 16:54:10.733","2018-08-16 15:07:39.0","","01","Animal Bite","2018-08-23 00:00:00.0","Animal Bite","1132725","","","CLOSED","","01"
"","","2020-05-14 16:54:50.687","2020-05-14 16:54:50.687","2018-08-16 15:52:19.0","","09","Animal Bite","2018-08-23 00:00:00.0","Animal Bite","1132754","","","CLOSED","","04"
"","","2018-08-16 12:00:00.0","2019-05-01 12:42:30.443","2018-08-16 16:23:42.0","","04","Animal Bite","2018-08-23 00:00:00.0","Animal Bite","1132796","","","CLOSED","","01"
"","","2018-08-20 00:00:00.0","2019-05-01 10:11:02.153","2018-08-20 09:19:07.0","","32","Animal Bite","2018-08-27 00:00:00.0","Animal Bite","1133593","","","CLOSED","","08"
"","","2020-05-06 16:32:22.497","2020-05-06 16:32:22.497","2018-08-21 08:04:54.0","","41","Animal Bite","2018-08-28 00:00:00.0","Animal Bite","1134024","","","CLOSED","","04"
"","","2018-08-28 17:43:00.0","2018-10-12 17:45:37.497","2018-08-21 08:10:22.0","","01","Animal Bite","2018-08-28 00:00:00.0","Animal Bite","1134025","","","CLOSED","","03"
